Complex_name,Embedding,Confidence_score,Hetero_graph_path
YVPMIGCVKYQACC-UHFFFAOYSA-N_P29474_1M9J,"[[  5.3120375   12.428398    32.262318   ... -16.971315    11.10968
    5.184467  ]
 [ -7.602019    14.9954815   15.679705   ...  -0.12883937 -12.434494
   16.773289  ]
 [  9.825996     3.8029482   -4.935851   ...  18.759907     0.8406894
    7.160642  ]
 ...
 [  8.972101     3.0213194    7.005158   ...  -3.2697458   -6.3337345
   -9.9724045 ]
 [ 15.505512     5.9273143   23.501232   ...  -0.24045491   3.8099384
    6.580475  ]
 [ -1.9028163   -1.2337661    2.6576426  ...  -3.6863868    0.54348516
   -1.2599742 ]]",-0.49,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/YVPMIGCVKYQACC-UHFFFAOYSA-N_P29474_1M9J/hetero_graph_YVPMIGCVKYQACC-UHFFFAOYSA-N_P29474_1M9J.pt
KJLSUWJYBZBVIJ-UHFFFAOYSA-N_Q9HC16_3V4J,"[[ 11.772026    -8.809227   -14.554291   ...  21.662441     0.10312188
   -9.291343  ]
 [-10.478413    -3.134557     9.685583   ...  -8.559364    11.296345
  -37.125877  ]
 [-17.352398    11.816942    -8.989029   ...   3.4466372    8.236835
   -4.910304  ]
 ...
 [ 12.213699     9.115795    13.763751   ...  -6.8968983  -10.314375
    0.16808212]
 [  7.667878    10.016281     9.998815   ...  11.162607    -3.4049463
   -3.6836224 ]
 [ -0.664474     9.964222    12.744798   ...   5.48241     -1.3348424
   10.924495  ]]",-1.13,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/KJLSUWJYBZBVIJ-UHFFFAOYSA-N_Q9HC16_3V4J/hetero_graph_KJLSUWJYBZBVIJ-UHFFFAOYSA-N_Q9HC16_3V4J.pt
TWWVYJCIKYFEJM-UHFFFAOYSA-N_Q9H3R0_2XML,"[[ -7.2243466    0.98983264 -25.466398   ...  27.576519    16.57948
  -13.926332  ]
 [-18.543922    15.047363   -10.345361   ...  29.710213    11.91851
  -40.512466  ]
 [-31.17423      0.17391872 -46.458935   ...  17.9189       7.7252636
   -6.573074  ]
 ...
 [  4.246837    13.530119     4.2811174  ...   4.7410502  -16.5136
   -7.109367  ]
 [ 10.511551     4.065194    15.442528   ...   3.128314    -5.990859
    4.174153  ]
 [ -9.60234      2.024129     6.584362   ...   4.6079826    8.452421
    1.8592699 ]]",0.18,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/TWWVYJCIKYFEJM-UHFFFAOYSA-N_Q9H3R0_2XML/hetero_graph_TWWVYJCIKYFEJM-UHFFFAOYSA-N_Q9H3R0_2XML.pt
BUDMJYOFRMUMSR-YUMQZZPRSA-N_Q9Z0J4_2O60,"[[-2.2336653e+01  1.0686365e+01 -2.4117265e+00 ... -3.1103977e+01
  -6.8061061e+00  6.9524927e+00]
 [-2.4223118e+01  7.2830849e+00  6.0926676e-03 ... -5.8982410e+00
   5.6161642e-01 -2.6928606e+00]
 [-2.8996513e+01  3.5239654e+00  1.8508816e+01 ...  2.0765245e+01
  -1.6684355e+01 -2.2403175e+01]
 ...
 [ 1.3824565e+01  6.7649112e+00  1.4657055e+01 ... -5.9590960e+00
  -3.8583043e+00 -6.5618515e+00]
 [ 1.6349262e+01  1.5559132e+01  1.8897125e+01 ...  4.1050916e+00
  -3.3802273e+00  2.0548725e+00]
 [ 4.7978468e+00  7.2007279e+00  1.8835011e+01 ...  8.6376343e+00
   3.6478131e+00  3.5769379e+00]]",-4.79,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/BUDMJYOFRMUMSR-YUMQZZPRSA-N_Q9Z0J4_2O60/hetero_graph_BUDMJYOFRMUMSR-YUMQZZPRSA-N_Q9Z0J4_2O60.pt
WWPITPSIWMXDPE-UHFFFAOYSA-N_Q01959_9EO4,"[[  4.961236    -4.5111446    8.320534   ...  21.165668    -0.43950653
  -13.536228  ]
 [ -8.609577     4.341879     8.352764   ...   0.4387102   -2.691375
  -12.526998  ]
 [  9.774082   -12.69307    -32.27454    ...  -2.1390529   11.764901
    8.6375675 ]
 ...
 [ 17.651035     3.7832665    2.7124996  ... -10.508099     0.766209
   -0.3268999 ]
 [ 18.159298    -6.4670267    6.6526833  ...   8.9001045   -5.188836
   -6.310195  ]
 [ 15.572966     8.356686     2.9619083  ...   9.471742     3.7945378
   11.178809  ]]",0.4,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/WWPITPSIWMXDPE-UHFFFAOYSA-N_Q01959_9EO4/hetero_graph_WWPITPSIWMXDPE-UHFFFAOYSA-N_Q01959_9EO4.pt
ULNIXBAKBYRJCA-UHFFFAOYSA-N_P32897_7CLV,"[[  1.0231886    5.580328    -5.94665    ... -17.501541    12.08315
    2.034385  ]
 [-13.730696     4.3072395   15.748629   ...   9.086588   -16.459448
   -1.7656374 ]
 [ -5.918892    -8.338131    -5.468027   ...  -3.7142923   -5.273164
   -8.282679  ]
 ...
 [  9.875185     1.8321376   15.930971   ...   5.861611     2.7371545
   -3.5468092 ]
 [ 13.975146    12.733376    20.181957   ...  -0.84578353   7.382382
    9.223856  ]
 [  8.005119    11.535215    12.359803   ...   1.0767803   -4.631342
    9.254492  ]]",-1.17,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ULNIXBAKBYRJCA-UHFFFAOYSA-N_P32897_7CLV/hetero_graph_ULNIXBAKBYRJCA-UHFFFAOYSA-N_P32897_7CLV.pt
HZZVJAQRINQKSD-PBFISZAISA-N_P05364_5XHR,"[[ -4.353573     9.889752   -12.462248   ...  -0.78858185  17.396595
   11.624654  ]
 [  0.05700684   8.824963    12.142236   ...  17.70718      8.00298
   -6.853441  ]
 [-20.386051    14.806227   -23.447533   ...   1.7201388   11.9505205
   11.551529  ]
 ...
 [ 10.261288     8.825619     7.2845364  ... -10.0919485   -0.05614924
   14.807385  ]
 [ 12.592431     6.496656     1.1285683  ...  -5.890014     6.4346933
    7.6470313 ]
 [  5.0386806   11.80792      9.872435   ...   3.4423041   -8.428114
   -7.086632  ]]",-0.17,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/HZZVJAQRINQKSD-PBFISZAISA-N_P05364_5XHR/hetero_graph_HZZVJAQRINQKSD-PBFISZAISA-N_P05364_5XHR.pt
TXUITVBFNLOICH-UHFFFAOYSA-N_P06276_6EP4,"[[  3.3392224  11.560055  -33.866333  ...  -7.684396   -6.0610456
    7.19907  ]
 [  5.7523813  29.524212  -17.291332  ...  23.163044    5.1431484
    3.688958 ]
 [  0.75033    16.017324  -19.752424  ...  14.472022    3.5384436
   -9.495374 ]
 ...
 [ 13.618246    9.032351   11.942241  ...  -6.048415    5.32761
    1.5634694]
 [ 30.969353   13.572807   -3.167963  ...   2.1620145 -11.613659
   18.934435 ]
 [ 14.18735     3.470398    1.0756176 ... -23.834433    9.806394
   -9.5298605]]",0.09,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/TXUITVBFNLOICH-UHFFFAOYSA-N_P06276_6EP4/hetero_graph_TXUITVBFNLOICH-UHFFFAOYSA-N_P06276_6EP4.pt
FSBIGDSBMBYOPN-VKHMYHEASA-N_P29477_4UX6,"[[ -2.9597478  23.599682  -32.196865  ...   9.632281   27.568256
    9.558613 ]
 [ -6.8211555  32.785892   -1.7535896 ...   5.9021177   1.7445393
  -11.01997  ]
 [ -1.9909797  16.573572  -14.1273365 ...   0.3456211  18.078884
  -29.192333 ]
 ...
 [  7.108224    5.786896    2.5608766 ...  -8.80302     9.243465
  -14.896496 ]
 [ 22.960121   11.959408    4.6055584 ...   1.1097016  -2.8839743
   -8.361288 ]
 [ 10.50242     7.8467      1.7763801 ...   6.266695    7.182343
    4.208832 ]]",-2.32,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/FSBIGDSBMBYOPN-VKHMYHEASA-N_P29477_4UX6/hetero_graph_FSBIGDSBMBYOPN-VKHMYHEASA-N_P29477_4UX6.pt
HHJHEOPZAVVWPK-TWGQIWQCSA-N_P04190_4C1H,"[[ -5.61145     12.532499    -0.32041085 ...  -6.278938    -2.0220027
   -0.69528484]
 [ -3.2752805   11.779357    -6.299263   ... -17.567009   -12.925876
  -15.84054   ]
 [-21.58644      3.5762355  -18.781326   ...  -9.557051   -30.446722
    1.2754934 ]
 ...
 [ 11.231624    29.238293     8.43989    ...  -5.479685    -0.3896969
    1.0785877 ]
 [ 13.400703    24.663534    -5.4165645  ...   3.538077    -5.2594557
   -9.273604  ]
 [  5.9683537    8.860241    -1.3731356  ...   5.8975954    1.9020908
   12.625608  ]]",0.03,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/HHJHEOPZAVVWPK-TWGQIWQCSA-N_P04190_4C1H/hetero_graph_HHJHEOPZAVVWPK-TWGQIWQCSA-N_P04190_4C1H.pt
OPYMOTLKQFPQGP-UHFFFAOYSA-N_Q07817_3SPF,"[[ 13.656062     4.792323   -19.057259   ...  11.912775    10.474243
  -24.948164  ]
 [  7.55107      7.1386833   -0.32582855 ...  15.081402     9.914606
   -9.009854  ]
 [-13.476715    11.157745     9.630316   ...  18.859694   -15.827971
   -9.863669  ]
 ...
 [ 29.54367     14.322027    19.133455   ...   2.871539     3.687511
  -18.476274  ]
 [ 11.164061     9.571571    10.047688   ...  11.449908    -5.8256106
   -7.7076883 ]
 [ 12.451705     8.3230095    3.389235   ...   6.0462785   -1.8132484
   13.500555  ]]",-0.42,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/OPYMOTLKQFPQGP-UHFFFAOYSA-N_Q07817_3SPF/hetero_graph_OPYMOTLKQFPQGP-UHFFFAOYSA-N_Q07817_3SPF.pt
KVCGUDDBACBWDB-UHFFFAOYSA-N_P27338_2XCG,"[[-17.61103     -5.942973    -8.784769   ...  11.251472    -3.6261287
    3.7052364 ]
 [-28.5277      15.387957    15.678684   ...   7.777889   -12.496879
  -11.992131  ]
 [-19.116253     8.277214     7.6518106  ...   4.317741   -11.727068
    4.8745723 ]
 ...
 [ 11.3536825    5.428119     9.857252   ...   0.68293977  -0.4459774
   -0.09888726]
 [ 10.168757     3.0686421    9.525632   ...   1.0603424    3.3163967
   -4.40968   ]
 [  5.56595      5.384228    18.132013   ...   3.3397958    2.5580745
   -3.4488363 ]]",-0.21,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/KVCGUDDBACBWDB-UHFFFAOYSA-N_P27338_2XCG/hetero_graph_KVCGUDDBACBWDB-UHFFFAOYSA-N_P27338_2XCG.pt
YLKRUSPZOTYMAT-UHFFFAOYSA-N_Q96RI1_4OIV,"[[ 2.3777046e+00 -6.1561694e+00 -1.3241605e+00 ... -6.6957316e+00
  -7.0445905e+00 -1.2442062e+01]
 [-1.4897326e+01  2.3215981e+01 -1.2587786e-02 ...  2.3832413e+01
  -1.0618650e+01 -3.3281813e+00]
 [-2.0597618e+01  3.1467710e+00  8.6381912e-02 ...  1.9094194e+01
   3.1451082e+01 -3.4212143e+01]
 ...
 [ 4.0400367e+00  1.5804134e+01  1.4998891e+01 ... -9.0720594e-01
  -8.6168432e+00  6.8812952e+00]
 [ 1.9685131e+01  1.5339081e+01  4.5802174e+00 ... -9.8115959e+00
  -1.2091380e+01  3.8846297e+00]
 [ 4.7441735e+00  6.1928887e+00  1.7604979e+01 ...  2.3274627e+00
   1.4361482e+00 -1.8480538e+00]]",-1.74,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/YLKRUSPZOTYMAT-UHFFFAOYSA-N_Q96RI1_4OIV/hetero_graph_YLKRUSPZOTYMAT-UHFFFAOYSA-N_Q96RI1_4OIV.pt
DZEUVTPRJSYTQV-UHFFFAOYSA-N_Q9ULX7_5CJF,"[[-10.952452  -12.095104   11.282199  ... -11.070725  -14.601
  -18.853952 ]
 [ -5.2902627  14.950138   -7.0696726 ... -10.259971   -6.230838
  -23.223286 ]
 [ -4.614765   18.979515   28.374233  ...  -3.7157478 -14.129348
  -32.80858  ]
 ...
 [  7.386762    5.7735934   3.898777  ...  13.198008  -20.875523
   -6.4073143]
 [ 21.912842   -3.1770663  -1.1773112 ... -11.4944      4.259468
   32.38545  ]
 [ 15.634572   -2.2385287  15.800481  ...  -3.7574441 -17.35625
   -5.615232 ]]",0.04,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DZEUVTPRJSYTQV-UHFFFAOYSA-N_Q9ULX7_5CJF/hetero_graph_DZEUVTPRJSYTQV-UHFFFAOYSA-N_Q9ULX7_5CJF.pt
IMFQYAJJXFXVMM-UHFFFAOYSA-N_P14174_6CBG,"[[  7.4091425   -7.837019     0.9576974  ... -19.316685   -27.245972
  -25.779594  ]
 [-22.225243    -6.8479023   28.808344   ...  -3.1163478    2.6085052
  -11.749709  ]
 [-25.496529     5.7080045    8.419559   ...  -8.199616    -6.70109
  -12.696014  ]
 ...
 [  4.1844363   17.7047       3.7925916  ...  -4.3847213   12.740494
  -33.45826   ]
 [  7.1546555  -13.543552    -1.712606   ...  -1.5815144  -23.10566
   19.376287  ]
 [  0.19783592 -12.895802    20.025885   ...  27.108807     5.8185997
  -35.31621   ]]",-0.43,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/IMFQYAJJXFXVMM-UHFFFAOYSA-N_P14174_6CBG/hetero_graph_IMFQYAJJXFXVMM-UHFFFAOYSA-N_P14174_6CBG.pt
WNSAVOLNDMMVNP-UHFFFAOYSA-N_P35236_1ZC0,"[[ -8.370043    16.638712   -14.268798   ...   1.3808174    6.7964077
    1.5213223 ]
 [-13.515725    18.062403   -19.342133   ...   6.399107    -0.95411205
    1.5105896 ]
 [-17.132317    19.771614   -25.61567    ...  11.458863    30.803698
  -10.389101  ]
 ...
 [  2.8467958   -6.8132725   -0.828043   ...  -1.3822274   17.034834
   -1.4982591 ]
 [  3.1424632    6.387756    13.45955    ... -11.766304    14.412703
   10.83132   ]
 [  2.8358433    7.0962033    2.5148685  ...   6.090441     9.906189
   -4.8529663 ]]",-1.28,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/WNSAVOLNDMMVNP-UHFFFAOYSA-N_P35236_1ZC0/hetero_graph_WNSAVOLNDMMVNP-UHFFFAOYSA-N_P35236_1ZC0.pt
ZHUSZSJWZKLCNB-UHFFFAOYSA-N_O94953_4LXL,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/ZHUSZSJWZKLCNB-UHFFFAOYSA-N_O94953_4LXL/hetero_graph_ZHUSZSJWZKLCNB-UHFFFAOYSA-N_O94953_4LXL.pt
TVGAZFIPLVKCJM-UHFFFAOYSA-N_P35228_1NSI,"[[ 16.554781    11.450924    -3.8551574  ...  13.308536     1.3101454
    4.0334797 ]
 [ -8.964609    14.8855095    0.82211304 ...  11.480682     0.7607541
    4.0141706 ]
 [-22.700596    -0.38659573 -24.13266    ...  -0.21958733   8.506695
   -4.343235  ]
 ...
 [ 18.981272    -4.5475783   -5.7438216  ...  10.788811     5.9685073
   13.49099   ]
 [ 16.067978    -2.2592626    9.838323   ...   4.94606     -9.894318
   -1.8575449 ]
 [-37.304337     6.813701    17.350193   ... -22.152529    89.27639
  -12.729199  ]]",-2.1,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/TVGAZFIPLVKCJM-UHFFFAOYSA-N_P35228_1NSI/hetero_graph_TVGAZFIPLVKCJM-UHFFFAOYSA-N_P35228_1NSI.pt
CFLKERIDJSKHSM-UHFFFAOYSA-N_P35228_1NSI,"[[-12.204955     9.03842     -1.9099519  ... -20.110933    -6.486087
   -3.9915233 ]
 [-28.879395    -0.75659657  27.111513   ... -15.069057     0.96389294
  -11.274307  ]
 [ 10.394348    -6.9386835   15.343917   ...  25.916578    10.348853
   -3.579834  ]
 ...
 [ 20.891132     3.7450132    8.635571   ...   9.87453     12.272062
   14.602709  ]
 [ 14.866992    -1.3294849    3.7253046  ...  24.477402     4.4369507
    8.490586  ]
 [-13.105145    24.160858    38.646355   ...  22.820908    55.11612
  -22.339014  ]]",-3.81,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CFLKERIDJSKHSM-UHFFFAOYSA-N_P35228_1NSI/hetero_graph_CFLKERIDJSKHSM-UHFFFAOYSA-N_P35228_1NSI.pt
MNRZXYHXMJKMIM-WDSKDSINSA-N_P27487_1N1M,"[[ 18.247042    -1.0446062   19.119019   ... -18.278719    37.083935
   -3.9119177 ]
 [ 10.306067    18.405506    -1.0084066  ...  -1.7546358    9.363362
  -11.51314   ]
 [ 14.492114    -1.4147305   -5.3703365  ...  -7.7978954    3.9140947
    5.4417276 ]
 ...
 [ 17.079605     3.4780736    2.7160156  ...  -8.446209    -0.28638196
    1.9522516 ]
 [ 17.746292     1.2759304    8.449341   ...  -3.2457774    4.4048615
    0.75565755]
 [ 10.783962     1.10641      4.05483    ...   3.4516573    0.82243526
   -2.4809134 ]]",-0.02,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/MNRZXYHXMJKMIM-WDSKDSINSA-N_P27487_1N1M/hetero_graph_MNRZXYHXMJKMIM-WDSKDSINSA-N_P27487_1N1M.pt
NQKJCPUZVXUGJR-UHFFFAOYSA-N_Q9HC16_3V4J,"[[ -2.9869866    6.9504814  -13.480398   ... -11.182306    -8.425072
   -3.9697914 ]
 [-20.057217    12.534522     1.1084223  ...   8.742233     7.3919425
   -3.6578898 ]
 [-27.918083    -1.9904435    6.572342   ...  -9.3873005    2.2158973
   11.192247  ]
 ...
 [ 17.805561    12.117548    12.49679    ... -11.653011    -7.617503
   -6.237707  ]
 [ 12.234109    13.610691    11.915094   ...   1.2934394   -3.0209293
   -4.7239914 ]
 [ -0.45057344  10.153299    14.320555   ...   5.605799    10.5030365
    1.3294601 ]]",-0.24,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/NQKJCPUZVXUGJR-UHFFFAOYSA-N_Q9HC16_3V4J/hetero_graph_NQKJCPUZVXUGJR-UHFFFAOYSA-N_Q9HC16_3V4J.pt
KNSDLOIIFWEGLS-UHFFFAOYSA-N_P24941_6Q4E,"[[-12.158216     8.020668    -6.5955486  ...   6.5181     -22.112755
   21.132927  ]
 [ 10.665859   -18.666697   -15.391924   ...  12.918772   -65.557236
   13.530802  ]
 [ -2.417627   -26.133585   -24.174768   ...  20.059753   -24.39521
   -1.592166  ]
 ...
 [ -2.6993818   12.959675    10.406714   ...  -0.60004616  -9.668094
   -9.023586  ]
 [  8.962591     9.127489     6.08406    ...   8.75153      1.8223959
    6.555647  ]
 [ -1.5226278   17.207932     7.8481236  ... -25.567305     3.8487682
   -6.5892143 ]]",-2.56,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/KNSDLOIIFWEGLS-UHFFFAOYSA-N_P24941_6Q4E/hetero_graph_KNSDLOIIFWEGLS-UHFFFAOYSA-N_P24941_6Q4E.pt
VLPZNCDSFRIFLA-VHSXEESVSA-N_O60341_2UXX,"[[  1.7428967  -16.459682    23.05711    ...   1.5130799    4.1248956
   -8.643303  ]
 [-34.40514     -0.81424856  15.770001   ...   3.841382     2.087258
   25.89366   ]
 [ -9.163992    -9.02556    -16.910604   ...  27.290478    24.384014
   22.699976  ]
 ...
 [ 13.36082      7.647248    16.007914   ...   8.373363    13.716166
  -13.039103  ]
 [  9.378754    -0.2631917    6.077936   ... -17.411821   -10.18816
  -10.018467  ]
 [  5.1785564   11.712984    20.63982    ...  29.587086     0.5379851
   18.70814   ]]",-0.77,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/VLPZNCDSFRIFLA-VHSXEESVSA-N_O60341_2UXX/hetero_graph_VLPZNCDSFRIFLA-VHSXEESVSA-N_O60341_2UXX.pt
YDJLYZDTIUKJQI-UHFFFAOYSA-N_P29474_1M9J,"[[ 13.397669    22.788475    12.827978   ...   7.666658     9.014625
   -6.3095226 ]
 [  3.1471071   27.852135    15.113995   ...  11.6553135    4.0313697
    3.2607012 ]
 [-12.540961    29.988354     3.7948723  ...   3.8531675   10.641943
  -21.079645  ]
 ...
 [ 18.71276     -1.7308521    2.133339   ...   2.8350546   -0.7226757
    1.5391576 ]
 [  8.572592    11.234667    12.209207   ... -15.322805     0.33743668
   -7.25471   ]
 [ 11.038099     2.8549957    2.7046232  ...  -1.6096315   -0.24990821
    4.28976   ]]",-0.38,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/YDJLYZDTIUKJQI-UHFFFAOYSA-N_P29474_1M9J/hetero_graph_YDJLYZDTIUKJQI-UHFFFAOYSA-N_P29474_1M9J.pt
DGNGCHDQCOSKLS-UHFFFAOYSA-N_P36639_6F20,"[[-20.750563     3.0520096  -10.536304   ... -28.48167    -21.075665
   19.702732  ]
 [-26.03695      6.63562    -14.116375   ... -39.39435     26.648333
   10.151873  ]
 [ -8.511575    13.972094   -20.615164   ...  -5.342766   -20.123417
  -20.206995  ]
 ...
 [  7.2234387    9.537851    15.083411   ...  -3.0757148   -1.1157386
   -1.9229733 ]
 [ 11.915686    -4.8522234    1.8888212  ...   6.0482564    4.2970862
   -2.6760657 ]
 [ -0.3941226   -5.2212186    9.610503   ...  -2.27392      0.16197824
   -1.7112474 ]]",0.37,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/DGNGCHDQCOSKLS-UHFFFAOYSA-N_P36639_6F20/hetero_graph_DGNGCHDQCOSKLS-UHFFFAOYSA-N_P36639_6F20.pt
LMBWSYZSUOEYSN-UHFFFAOYSA-N_Q9D8T2_6AO3,"[[-50.718166    18.93892     77.96853    ... -27.905682   -20.669453
   -8.279943  ]
 [-23.58458      2.318843    50.88623    ... -28.187084   -17.721388
   18.96885   ]
 [-58.484375     1.7218189   53.553642   ... -27.815254    19.194563
   12.557137  ]
 ...
 [ 14.345246    10.074717    11.816374   ...  13.546414     5.9391766
   -0.7576927 ]
 [  8.899214     3.7340121    7.3813224  ...   0.20968723   7.2901287
   -6.318656  ]
 [  0.37142372 -13.346285    27.073706   ...  -3.0466557   -6.4046555
   17.927742  ]]",-4.97,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/LMBWSYZSUOEYSN-UHFFFAOYSA-N_Q9D8T2_6AO3/hetero_graph_LMBWSYZSUOEYSN-UHFFFAOYSA-N_Q9D8T2_6AO3.pt
MMYGCHWXDWRDHW-UHFFFAOYSA-N_Q07820_4HW3,"[[  7.5906916   12.129943    -4.965349   ...  11.8582      10.26907
   21.991798  ]
 [  0.54251266   1.8278406    1.8994646  ...  18.339712   -55.610413
  -10.719755  ]
 [  2.244205     8.391034     6.95729    ...  36.299286   -21.71851
   22.768421  ]
 ...
 [  2.0496864   16.611944    17.021202   ...  -4.6875134   -0.77155054
   -8.767142  ]
 [ 11.336548     4.1832533   11.216024   ...  14.152434    12.030129
   -2.034176  ]
 [  4.41525      1.2009277    2.173026   ...  11.792931    -8.964607
    0.09393692]]",-0.17,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/MMYGCHWXDWRDHW-UHFFFAOYSA-N_Q07820_4HW3/hetero_graph_MMYGCHWXDWRDHW-UHFFFAOYSA-N_Q07820_4HW3.pt
QXPGBZSOGVCSDE-SFYZADRCSA-N_P00488_1EVU,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/QXPGBZSOGVCSDE-SFYZADRCSA-N_P00488_1EVU/hetero_graph_QXPGBZSOGVCSDE-SFYZADRCSA-N_P00488_1EVU.pt
JQNAIAJHHOQJNX-UHFFFAOYSA-N_P48736_5JHB,"[[-29.33561     -7.0175867  -28.471867   ... -33.733086   -41.389656
    3.5708454 ]
 [ -9.575287     2.2182126  -49.551987   ...   0.80609226  -4.375202
    5.7762113 ]
 [-16.17855     -2.1134355  -35.85275    ...  -8.121168     2.277067
   -6.4920177 ]
 ...
 [ 17.708843     5.6585402   19.117062   ...  16.53787    -29.312822
   -4.218125  ]
 [ 21.80613      1.9397392   25.336811   ... -32.510834     0.880723
  -14.523075  ]
 [ 24.28022      8.594681    10.519236   ... -11.271998     6.5773673
   18.423775  ]]",0.68,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/JQNAIAJHHOQJNX-UHFFFAOYSA-N_P48736_5JHB/hetero_graph_JQNAIAJHHOQJNX-UHFFFAOYSA-N_P48736_5JHB.pt
AYIUZYZOWYNFAQ-UHFFFAOYSA-N_P00371_1AN9,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/AYIUZYZOWYNFAQ-UHFFFAOYSA-N_P00371_1AN9/hetero_graph_AYIUZYZOWYNFAQ-UHFFFAOYSA-N_P00371_1AN9.pt
YMTRVMXXEIEMLP-UHFFFAOYSA-N_O95050_2A14,,,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/YMTRVMXXEIEMLP-UHFFFAOYSA-N_O95050_2A14/hetero_graph_YMTRVMXXEIEMLP-UHFFFAOYSA-N_O95050_2A14.pt
KDYFGRWQOYBRFD-UHFFFAOYSA-N_Q9GZT9_3OUJ,"[[-21.78078     -7.6735315  -28.172504   ...  27.472795     8.840432
    0.5484817 ]
 [-18.86457      9.556305   -12.537548   ...  27.416624    13.377189
   -3.7061877 ]
 [-16.37962      7.821272   -27.802069   ...  24.170357    17.676176
    0.10913229]
 ...
 [  8.279182     7.8787417   21.6299     ...  -4.0153475   -4.977894
  -11.04967   ]
 [ 10.30307      1.1103153   12.252394   ...   5.5564747   -2.2430227
   -0.3192042 ]
 [ 16.770584     5.707851    19.915585   ...  -7.150094   -14.10473
   13.9021435 ]]",0.91,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/KDYFGRWQOYBRFD-UHFFFAOYSA-N_Q9GZT9_3OUJ/hetero_graph_KDYFGRWQOYBRFD-UHFFFAOYSA-N_Q9GZT9_3OUJ.pt
CQZDWCOZFXQUFP-UHFFFAOYSA-N_P24941_6Q4E,"[[ -4.7733974  10.294994  -32.060596  ...  -4.834421    2.0431376
   15.896795 ]
 [ -7.1876307   2.246377   10.583741  ...  15.757864  -13.216294
   26.700039 ]
 [-13.737186    1.9369802   9.668925  ...  24.708889    1.5952152
   19.907911 ]
 ...
 [  2.461588   12.086603   13.583907  ...   0.5718118  -3.2461193
   -8.808414 ]
 [ 10.054319    8.568098    4.330152  ...   2.8529925   6.674937
   -4.796797 ]
 [  8.220389   18.974476    7.0708995 ... -28.31308    13.340496
   -7.7279572]]",-0.87,/home/serve/Gibeom/test/test2/DiffDock/data/Papyrus_DB/GBnam/Dataset/CQZDWCOZFXQUFP-UHFFFAOYSA-N_P24941_6Q4E/hetero_graph_CQZDWCOZFXQUFP-UHFFFAOYSA-N_P24941_6Q4E.pt
